file_name,predicted_class,score
human/LowerTrailCamera_EK001469.JPG,human,1.0
human/LowerTrailCamera_EK001470.JPG,human,1.0
human/LowerTrailCamera_EK001600.JPG,human,0.5753029
human/LowerTrailCamera_EK001601.JPG,human,0.5677017
human/LowerTrailCamera_EK001602.JPG,human,0.9068059
human/LowerTrailCamera_EK001687.JPG,human,1.0
human/LowerTrailCamera_EK001688.JPG,human,1.0
human/LowerTrailCamera_EK001689.JPG,human,0.9999839
human/LowerTrailCamera_EK001696.JPG,human,0.9999999
human/LowerTrailCamera_EK001746.JPG,human,0.6659958
human/LowerTrailCamera_EK001768.JPG,human,1.0
human/LowerTrailCamera_EK001769.JPG,human,1.0
human/LowerTrailCamera_EK001770.JPG,human,0.99998236
human/LowerTrailCamera_EK001891.JPG,human,1.0
human/LowerTrailCamera_EK001892.JPG,human,0.9999999
human/LowerTrailCamera_EK001893.JPG,human,0.9999864
human/LowerTrailCamera_EK001936.JPG,human,0.46395802
human/LowerTrailCamera_EK001937.JPG,human,0.99808216
human/LowerTrailCamera_EK001938.JPG,human,0.85928524
human/LowerTrailCamera_EK002080.JPG,human,0.99999976
human/LowerTrailCamera_EK002081.JPG,human,0.9999999
human/LowerTrailCamera_EK002082.JPG,human,0.99996376
human/LowerTrailCamera_EK002197.JPG,human,1.0
human/LowerTrailCamera_EK002198.JPG,human,0.99999976
human/LowerTrailCamera_EK002199.JPG,human,0.9958022
human/LowerTrailCamera_EK002263.JPG,human,0.9999988
human/LowerTrailCamera_EK002264.JPG,human,0.9999995
human/LowerTrailCamera_EK002265.JPG,human,0.99095905
human/LowerTrailCamera_EK002353.JPG,human,1.0
human/LowerTrailCamera_EK002354.JPG,human,1.0
human/LowerTrailCamera_EK002355.JPG,human,1.0
human/LowerTrailCamera_EK002389.JPG,human,0.9997441
human/LowerTrailCamera_EK002390.JPG,human,0.99978584
human/LowerTrailCamera_EK002391.JPG,human,0.9998492
human/LowerTrailCamera_EK002404.JPG,human,0.9998958
human/LowerTrailCamera_EK002405.JPG,human,0.9997727
human/LowerTrailCamera_EK002406.JPG,human,0.99989533
human/LowerTrailCamera_EK002425.JPG,human,0.9999776
human/LowerTrailCamera_EK002426.JPG,human,0.9999924
human/LowerTrailCamera_EK002427.JPG,human,0.999984
human/LowerTrailCamera_EK002431.JPG,human,1.0
human/LowerTrailCamera_EK002432.JPG,human,1.0
human/LowerTrailCamera_EK002433.JPG,human,1.0
human/LowerTrailCamera_EK002443.JPG,human,0.99999976
human/LowerTrailCamera_EK002444.JPG,human,1.0
human/LowerTrailCamera_EK002445.JPG,human,1.0
human/LowerTrailCamera_EK002488.JPG,human,1.0
human/LowerTrailCamera_EK002489.JPG,human,0.9998957
human/LowerTrailCamera_EK002490.JPG,human,0.9520095
human/LowerTrailCamera_EK002536.JPG,human,0.9993993
human/LowerTrailCamera_EK002537.JPG,human,0.9999933
human/LowerTrailCamera_EK002538.JPG,human,0.9997453
human/LowerTrailCamera_EK002554.JPG,human,0.99999475
human/LowerTrailCamera_EK002555.JPG,human,0.99999917
human/LowerTrailCamera_EK002556.JPG,human,0.9999999
human/LowerTrailCamera_EK002584.JPG,human,1.0
human/LowerTrailCamera_EK002585.JPG,human,1.0
human/LowerTrailCamera_EK002586.JPG,human,0.99996424
human/LowerTrailCamera_EK002602.JPG,human,1.0
human/LowerTrailCamera_EK002603.JPG,human,0.99999976
human/LowerTrailCamera_EK002604.JPG,human,0.99999034
